sensor,source_id,collection,rows
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T08WNV_20240505T203427,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T08WNV_20240506T202834,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T08WNV_20240507T202204,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T08WNV_20240513T203417,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T08WNV_20240514T202806,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T08WNV_20240515T202216,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T08WNV_20240521T203350,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T08WNV_20240522T202800,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T08WNV_20240523T202151,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T08WNV_20240529T203406,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T08WNV_20240530T202736,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T08WNV_20240531T202209,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T08WNV_20240606T203349,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T08WNV_20240607T202754,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T08WNV_20240608T202152,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T08WNV_20240614T203359,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T08WNV_20240615T202741,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T08WNV_20240616T202158,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T08WNV_20240622T203359,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T08WNV_20240623T202736,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T08WNV_20240624T202202,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T08WNV_20240630T203354,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T08WNV_20240701T202751,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T08WNV_20240708T203407,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T08WNV_20240709T202756,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T08WNV_20240710T202210,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T08WNV_20240716T203411,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T08WNV_20240717T202806,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T08WNV_20240718T202214,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T08WNV_20240724T203421,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T08WNV_20240726T202224,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T08WNV_20240801T203414,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T08WNV_20240802T202833,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T08WNV_20240803T202217,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T08WNV_20240809T203419,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T08WNV_20240810T202831,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T08WNV_20240817T203423,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T08WNV_20240818T202817,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T08WNV_20240819T202228,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T08WNV_20240825T203453,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T08WNV_20240826T202820,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T08WNV_20240827T202231,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T08WNV_20240902T203428,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T08WNV_20240903T202826,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T08WNV_20240904T202228,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T08WNV_20240910T203437,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T08WNV_20240911T202822,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T08WNV_20240912T202240,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T08WNV_20240918T203433,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T08WNV_20240920T202234,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T08WNV_20240927T202825,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T08WNV_20241004T203440,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T08WNV_20241005T202826,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T08WNV_20241006T202241,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T08WNV_20241013T202857,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T08WNV_20241014T202249,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20160501T071119,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20160503T065858,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20160510T070504,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20160517T071116,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20160519T065855,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20160526T070509,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20160604T065901,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20160611T070513,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20160618T071125,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20160620T065905,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20160627T070520,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20160704T071134,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20160706T065914,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20160713T070528,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20160720T071141,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20160722T065920,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20160729T070532,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20160805T071144,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20160807T065922,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20160814T070535,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20160821T071149,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20160823T065928,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20160830T070542,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20160906T071155,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20160908T065933,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20160915T070545,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20161001T070546,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20161008T071200,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20170605T071120,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20170607T065900,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20170614T070513,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20170621T071126,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20170623T065905,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20170630T070518,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20170707T071130,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20170709T065908,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20170716T070521,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20170723T071136,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20170725T065915,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20170801T070529,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20170810T065922,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20170817T070535,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20170909T071149,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20170911T065927,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20171011T071159,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20171013T065938,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20180509T065826,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20180525T065814,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20180608T071030,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20180610T065810,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20180617T070426,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20180624T071041,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20180626T065821,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20180703T070436,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20180710T071050,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20180712T065829,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20180719T070443,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20180726T071056,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20180728T065836,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20180813T065845,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20180820T070500,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20180827T071113,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20180829T065853,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20180905T070506,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20180912T071119,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20180921T070510,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20180928T071125,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20180930T065904,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20190510T071113,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20190512T065853,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20190519T070508,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20190526T071123,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20190613T065909,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20190620T070522,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20190627T071135,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20190629T065914,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20190706T070527,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20190713T071138,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20190715T065917,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20190722T070530,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20190731T065923,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20190807T070537,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20190816T065929,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20190823T070541,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20190830T071154,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20190908T070545,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20190917T065938,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20190924T070551,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20200512T071106,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20200521T070458,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20200606T070505,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20200615T065859,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20200622T070514,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20200701T065907,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20200708T070521,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20200717T065913,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20200724T070526,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20200731T071139,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20200802T065917,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20200809T070529,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20200816T071143,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20200818T065923,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20200825T070537,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20200910T070544,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20200917T071157,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20200919T065936,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20200926T070549,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20201003T071201,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20201005T065940,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20201012T070551,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20210501T065853,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20210508T070501,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20210517T065857,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20210524T070512,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20210602T065906,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20210609T070519,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20210616T071133,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20210618T065911,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20210625T070524,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20210702T071136,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20210704T065914,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20210711T070526,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20210718T071138,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20210720T065918,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20210727T070532,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20210803T071146,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20210805T065926,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20210812T070539,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20210819T071152,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20210821T065931,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20210904T071157,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20210906T065936,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20210913T070548,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20210920T071200,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20210929T070552,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20211008T065944,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20211015T070557,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20220502T071130,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20220503T070515,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20220510T071122,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20220511T070525,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20220512T065859,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20220518T071139,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20220519T070503,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20220526T071112,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20220527T070526,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20220528T065851,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20220604T070503,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20220605T065924,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20220611T071116,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20220613T065856,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20220619T071154,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20220620T070515,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20220627T071135,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20220628T070546,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20220629T065913,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20220707T065935,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20220713T071130,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20220715T065909,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20220721T071200,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20220723T065940,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20220729T071144,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20220730T070556,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20220731T065924,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20220806T071210,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20220807T070539,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20220808T065949,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20220814T071154,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20220815T070603,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20220816T065933,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20220822T071214,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20220823T070545,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20220824T065953,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20220830T071156,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20220831T070603,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20220901T065935,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20220907T071216,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20220908T070544,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20220909T065956,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20220915T071159,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20220916T070609,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20220917T065939,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20220923T071221,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20220925T065959,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20221001T071204,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20221011T065952,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20230506T070510,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20230514T070448,1
HLS,old_arctic_doc_snowmelt_untrained_data,NASA/HLS/HLSL30/v002/T41WPP_20230515T065857,1
